지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
경기 의정부시,131132,의정부1동,2017040417,0.005,0.3,0.076,0.015,73,28,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040418,0.004,0.3,0.073,0.018,83,30,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040419,0.004,0.3,0.065,0.023,84,38,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040420,0.004,0.3,0.052,0.031,89,40,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040421,0.004,0.3,0.046,0.033,84,47,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040422,0.005,0.3,0.049,0.031,93,53,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040423,0.004,0.4,0.033,0.038,88,55,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040424,0.004,0.4,0.022,0.042,98,54,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040501,0.004,0.4,0.028,0.036,96,55,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040502,0.004,0.4,0.021,0.036,80,48,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040503,0.004,0.5,0.018,0.035,79,53,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040504,0.004,0.4,0.017,0.033,89,47,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040505,0.004,0.4,0.011,0.035,82,48,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040506,0.004,0.5,0.004,0.043,86,48,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040507,0.005,0.6,0.004,0.046,92,56,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040508,0.005,0.7,0.005,0.048,104,57,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040509,0.005,0.7,0.005,0.055,117,72,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040510,0.005,0.6,0.005,0.054,126,69,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040511,0.004,0.5,0.008,0.05,108,62,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040512,0.004,0.4,0.022,0.04,118,67,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040513,0.004,0.2,0.052,0.015,73,41,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040514,0.004,0.2,0.044,0.02,48,16,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040515,0.003,0.3,0.038,0.023,48,19,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040516,0.003,0.2,0.036,0.023,49,22,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040517,0.003,0.3,0.033,0.025,44,19,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040518,0.003,0.3,0.03,0.028,35,22,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040519,0.003,0.3,0.026,0.031,34,25,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040520,0.003,0.3,0.028,0.027,41,28,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040521,0.003,0.3,0.021,0.033,34,20,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040522,0.003,0.3,0.022,0.029,38,22,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040523,0.003,0.3,0.019,0.03,36,16,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040524,0.003,0.4,0.011,0.035,23,9,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040601,0.003,0.4,0.011,0.03,23,18,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040602,0.003,0.3,0.019,0.023,19,13,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040603,0.004,0.2,0.032,0.01,15,11,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040604,0.003,0.2,0.031,0.009,23,7,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040605,0.003,0.2,0.033,0.009,25,7,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040606,0.003,0.2,0.029,0.013,38,18,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040607,0.003,0.3,0.02,0.021,31,16,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040608,0.003,0.3,0.015,0.026,31,15,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040609,0.003,0.3,0.023,0.021,27,13,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040610,0.003,0.4,0.026,0.023,25,10,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040611,0.003,0.4,0.025,0.026,26,12,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040612,0.003,0.3,0.021,0.029,37,17,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040613,0.003,0.3,0.035,0.02,45,27,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040614,0.003,0.2,0.034,0.02,34,13,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040615,0.003,0.3,0.03,0.025,39,18,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040616,0.003,0.2,0.034,0.02,58,29,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040617,0.003,0.2,0.033,0.019,43,23,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040618,0.003,0.2,0.035,0.015,37,24,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040619,0.003,0.2,0.03,0.019,32,10,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040620,0.003,0.2,0.028,0.019,28,12,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040621,0.003,0.3,0.015,0.028,33,11,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040622,0.003,0.3,0.016,0.026,45,27,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040623,0.003,0.3,0.016,0.023,43,27,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040624,0.003,0.3,0.021,0.019,46,27,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040701,0.003,0.3,0.02,0.019,49,27,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040702,0.003,0.3,0.023,0.016,51,36,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040703,0.003,0.2,0.03,0.012,50,36,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040704,0.003,0.2,0.025,0.013,45,30,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040705,0.003,0.3,0.017,0.016,50,40,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040706,0.003,0.3,0.017,0.015,67,48,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040707,0.003,0.3,0.019,0.017,54,39,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040708,0.003,0.3,0.016,0.02,51,35,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040709,0.003,0.4,0.016,0.019,57,31,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040710,0.003,0.3,0.03,0.013,62,49,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040711,0.003,0.3,0.036,0.011,52,26,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040712,0.003,0.3,0.037,0.013,37,22,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040713,0.003,0.3,0.039,0.014,44,21,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040714,0.003,0.2,0.047,0.012,39,21,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040715,0.003,0.2,0.05,0.014,31,11,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040716,0.003,0.2,0.054,0.016,30,7,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040717,0.003,0.3,0.059,0.021,42,13,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040718,0.003,0.3,0.041,0.033,39,19,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040719,0.003,0.3,0.042,0.032,73,35,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040720,0.003,0.3,0.041,0.027,82,43,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040721,0.003,0.3,0.032,0.025,66,37,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040722,0.003,0.3,0.033,0.021,60,37,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040723,0.003,0.3,0.027,0.022,61,30,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040724,0.003,0.3,0.03,0.018,63,30,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040801,0.003,0.3,0.022,0.021,56,29,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040802,0.003,0.3,0.027,0.016,63,32,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040803,0.003,0.3,0.014,0.026,61,40,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040804,0.004,0.4,0.009,0.032,68,46,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040805,0.004,0.4,0.007,0.032,70,40,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040806,0.004,0.4,0.009,0.027,71,41,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040807,0.004,0.4,0.006,0.027,72,49,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040808,0.003,0.5,0.012,0.027,84,51,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040809,0.003,0.4,0.021,0.02,96,60,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040810,0.003,0.4,0.023,0.022,86,66,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040811,0.003,0.4,0.026,0.022,89,62,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040812,0.003,0.3,0.037,0.013,88,57,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040813,0.003,0.3,0.051,0.008,78,46,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040814,0.003,0.3,0.055,0.01,60,30,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040815,0.003,0.3,0.057,0.01,71,35,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040816,0.003,0.3,0.055,0.008,75,35,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040817,0.003,0.3,0.052,0.011,74,37,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040818,0.003,0.3,0.05,0.013,78,32,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040819,0.003,0.4,0.033,0.022,85,43,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040820,0.003,0.4,0.027,0.025,87,48,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040821,0.003,0.4,0.022,0.027,91,53,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040822,0.003,0.4,0.022,0.026,88,55,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040823,0.003,0.4,0.027,0.02,90,52,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040824,0.003,0.4,0.025,0.018,88,53,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
경기 의정부시,131132,의정부1동,2017040901,0.003,0.4,0.03,0.012,90,52,경기 의정부시 의정부1동 225-1 의정부1동 주민센터 옥상
