C_ID,CLASS_ID,CLASS_NAME,RECORD_STATE,CREATE_DATE,MODIFY_DATE,DC_IDENTIFIER,DC_TYPE,KEI_TITLEKOREA,KEI_TITLEENGLISH,KEI_ALTERNATIVETITLEKOREA,KEI_ALTERNATIVETITLEENGLISH,KEI_SERIESMAINTITLE,KEI_SERIESNUMBER,KEI_AUTHORKOREA,KEI_AUTHORENGLISH,KEI_COAUTHORKOREA,KEI_COAUTHORENGLISH,KEI_COPERATEMANAGERKOREA,KEI_COPERATEMANAGERENGLISH,KEI_COPERATEAGENT,KEI_PUBLISHER,KEI_PUBYEAR,KEI_AGENTNAME,KEI_RESEARCHAREA,DC_LANGUAGE,KEI_OPENMETA,KEI_OPENIMAGE,KEI_TOTALPAGECOUNT,KEI_KEYWORDKOREA,KEI_KEYWORDENGLISH,SERVICE_URI
653411,4,기본연구,u,19990503,20170703,A 환1185 1998 RE-27,기본연구,생태·자연도 작성 및 활용을 위한 원격탐사기법 연구(Ⅰ),Study on Remote Sensing Technology for Ecological and Natural Mapping I,토지피복분류도 작성을 중심으로,,연구보고서,98-27,전성우,"Jeon, Seong-woo",정성문,"Chung, Sung-Mun",,,,한국환경정책·평가연구원,19981230,,자연환경,한국어,,,"vi, 162p.",,Remote sensing,http://library.kei.re.kr/dmme/img/001/003/001/[98_RE27]원격탐사기법연구(전성우).pdf
653412,6,수시연구,u,19990503,20120116,A 환1185 1998 WO-08,수시연구,환경정보시스템 구축 및 운영방안 연구,Environmental Information System Development and Management Measures,,,정책보고서,Aug-98,박수훈,"Park, Soo-Hun",,,,,,한국환경정책·평가연구원,19980101,,정책일반,한국어,,,"ii, 54p.",,Environmental science- Information system,http://library.kei.re.kr/dmme/img/001/003/001/[98_정책]WO-08환경정보system(박수훈)1.pdf
653413,6,수시연구,u,19990503,20120116,A 환1185 1998 WO-14,수시연구,지구환경문제 대응을 위한 국내제도 재정비 방안,Institutional Reform in Response to the Global Environmental Issues,,,정책보고서,98-14,나성린,"Na, Seong-lin","황진택,홍종호,김승우","Hwang, Jin-taek, Hong, Jong-ho, Kim, Seung-woo",,,,한국환경정책·평가연구원,19981201,,정책일반,한국어,,,"iv, 226p.",,Global warming,http://library.kei.re.kr/dmme/img/001/003/001/[98_정책]WO-14지구환경문제(나상린).pdf
653414,6,수시연구,u,19990503,20120116,A 환1185 1998 WO-10,수시연구,환경관리비 계상 방안에 관한 연구,Research Regarding the Estimation of the Environmental Management Cost in Construction Works,,,정책보고서,Oct-98,강영현,"Kang,Young-heoun","이상돈,주현수","Lee, Sang-Don, Joo, Hyun-Soo",,,,한국환경정책·평가연구원,19980101,,환경영향평가,한국어,,,"iii, 34p.",,Waste disposal,http://library.kei.re.kr/dmme/img/001/003/001/[98_정책]WO-10환경관리비(강영현).pdf
653415,4,기본연구,u,19990503,20120113,A 환1185 1998 RE-28,기본연구,사업특성별 환경영향평가를 위한 모델의 비교연구,Study on Environmental Impact Assessment Models,,,연구보고서,98-28,김석철,"Kim, Seok-cheol",,,,,,한국환경정책·평가연구원,19981230,,환경영향평가,한국어,,,"x, 381p.",,Environmental impact assessment,http://library.kei.re.kr/dmme/img/001/003/001/[98_RE28]환경영향평가모델(김석철).pdf
653509,4,기본연구,u,19990512,20170630,A 환1185 1996 RE-02,기본연구,배출권거래제도의 설계 및 환경문제에 대한 적용방안에 관한 연구,Study on the Design of Tradable Permit Systems and their Applications to Environmental Problems,,,연구보고서,Feb-96,안병훈,"Ahn, Byung-hoon",,,,,,한국환경기술개발원,19961230,,지구환경,한국어,,,"vi, 175p.",,Taxation- Environmental aspects,http://library.kei.re.kr/dmme/img/001/003/001/[96_RE02]배출권거래제도(안병훈)1.pdf
653917,6,수시연구,u,19990628,20120116,A 환1185 1998 WO-16,수시연구,환경가치를 고려한 소규모 용수전용저수지의 경제성 분석,Consideration of the Environmental Value on Economical Analysis for the Small Reviser Water Exclusive,,,정책보고서,98-16,노상환,"No, Sang-Hwan",,,,,,한국환경정책·평가연구원,19980101,,정책일반,한국어,,,64p.,,,http://library.kei.re.kr/dmme/img/001/003/001/[98_정책]WO-16환경가치고려(노상환).pdf
653926,22,수탁보고서(원외),u,19990628,20120116,A 환6100 1998-11,수탁보고서(원내),국내 자생식물 보전 및 자산화 방안 연구,,,,,,김강석,,"박태윤,장진성",,,,환경부,환경부,19981218,한국환경정책ㆍ평가연구원,자연환경,한국어,,,176p.,,Rare plants- Korea,http://library.kei.re.kr/dmme/img/001/003/001/[1998]국내 자생식물 분석 및 자산화방안 연구.pdf
654222,6,수시연구,u,19990806,20170704,A 환1185 1998 WO-12,수시연구,내분비계 장애물질의 주요현안과 대응방안,Environmental policy for Endocrine Disruptors,,,정책보고서,WO-12,박정규,"Park, Jeong-Gue",,,,,,한국환경정책·평가연구원,19980101,,위해성관리,한국어,,,120p.,,Reproductive toxicology.,http://library.kei.re.kr/dmme/img/001/003/001/[98_정책]WO-12내분비계(박정규).pdf
654223,6,수시연구,u,19990806,20120119,A 환1185 1998 WO-09,수시연구,배출권 거래제도 논의동향 및 향후 정책방향.,Study on the Implementation of Emissions Trading Mechanisms in Korea,,,정책보고서,Sep-98,김용건,"Kim,Yong-gun",,,,,배출권 거래제 연구회,한국환경정책·평가연구원,19980101,,정책일반,한국어,,,237p.,,"Greenhouse effect, Atmospheric- Economic aspects",http://library.kei.re.kr/dmme/img/001/003/001/[98_정책]WO-09배출권거래제(배거연).pdf
654234,4,기본연구,u,19990812,20120113,A 환1185 1998 RE-29,기본연구,종합환경정보망 운영,Management of Integrated Environmental Information,,,연구보고서,98-29,김지영,"Kim, Ji Young",,,,,,한국환경정책·평가연구원,19981230,,환경영향평가,한국어,,,125p.,,,http://library.kei.re.kr/dmme/img/001/003/001/[98_RE29]종합환경정보망(김지영).pdf
654288,4,기본연구,u,19990823,20120112,A 환1185 1994 RE-21,기본연구,국내·외 환경지출 분류기준 및 규모에 대한 비교·분석,Public Environmental Expenditures in Korea : 1992 - 1995,,,,,김홍균,"Kim, Hong-Kyun",임종수,,,,,한국환경기술개발원,19941230,,정책일반,한국어,,,"viii, 120p",,Environmental cost/ Pollution control expenditure,http://library.kei.re.kr/dmme/img/001/003/001/[94_RE21]국내외환경지출(김홍균).pdf
654431,6,수시연구,u,19990910,20170704,A 환1185 1998 WO-11,수시연구,소각시설의 적정용량 산정,Research on the Proper Capacity of MSW Incinerators,,,정책보고서,Nov-98,김광임,"Kim,Kwang-Yim",임현정,"Im, Hyun-Jung",,,,한국환경정책·평가연구원,19980101,,폐기물관리,한국어,,,37p.,,Waste management,http://library.kei.re.kr/dmme/img/001/003/001/[98_정책]WO-11소각시설적정규모(김광임).pdf
654547,22,수탁보고서(원외),u,19991111,20120117,A 환6100 1999-12,수탁보고서(원내),중수도 이용확대를 위한 정책방안 연구,,,,,,노상환,No Sang-Hwan,"민동기,안규홍",,,,환경부,환경부,19990601,한국환경정책·평가연구원,물환경,한국어,,,"xxx, 307p.",,Water reuse,http://library.kei.re.kr/dmme/img/001/003/001/[99_수탁]중수도이용(노상환).pdf
654549,6,수시연구,u,19991112,20170704,A 환1185 1999 WO-02,수시연구,정부예산집행의 경제파급효과 분석,Study on the Economical Expanding Efficiency of Government Budget Execution,환경부문과 개별 사회간접자본에 대한 투자 비교분석,,정책보고서,Feb-99,민동기,"Min, Dong-Gee",,,,,,한국환경정책·평가연구원,19990101,,정책일반,한국어,,,24p.,,Infrastructure(Economics),http://library.kei.re.kr/dmme/img/001/003/001/[99_정책]WO-02정부예산(민동기).pdf
654550,22,수탁보고서(원외),u,19991112,20120116,A 환6100 1999-13,수탁보고서(원내),생활용수 수요 추정에 관한 연구,,,,,,김광임,"Kim, Kwang-Yim","민동기,서용원,정경수,구자용,허은녕",,,,환경부,환경부,19991029,한국환경정책·평가연구원,정책일반,한국어,,,"vi, 92p.",,Water- supply- Accounting,http://library.kei.re.kr/dmme/img/001/003/001/[1999]생활용수 수요추정에 관한 연구.pdf
654551,22,수탁보고서(원외),u,19991112,20120117,A 환6100 1999-14,수탁보고서(원내),인공위성영상자료를 이용한 토지피복분류,,,,,,전성우,"Jeon, Seong-Woo",정휘철,,,,환경부,환경부,19991101,한국환경정책·평가연구원,자연환경,한국어,,,1 책,,Thematic mapping,http://library.kei.re.kr/dmme/img/001/003/001/[99_수탁]토지피복(전성우).pdf
654927,22,수탁보고서(원외),u,20000218,20120116,A 환6100 1999-16,수탁보고서(원내),각종 영향평가제도의 통합방안에 관한 연구,,,,,,최상기,Choi Sang-Ki,구도완,,,,"환경부,교통개발연구원,국립방재연구소,국토연구원",환경부,19991001,한국환경정책·평가연구원,환경영향평가,한국어,,,"vii, 438 p.",,Environmental impact statements,http://library.kei.re.kr/dmme/img/001/003/001/[99_수탁]통합영향평가(최상기).pdf
654935,4,기본연구,u,20000221,20120118,A 환1185 1999 RE-15,기본연구,생물다양성 보전을 위한 유인제도 활성화 방안,Incentives for the preservation of biodiversity,,,연구보고서,99-15,조승헌,"Joh, Seung-Hun","박용하,김승우,최용재","Park, Yong-Ha, Kim, Seung-Woo, Choi, Yong-Jae",,,,한국환경정책·평가연구원,19991230,,자연환경,한국어,,,"vi, 213p.",,Biological diversity conservation.,http://library.kei.re.kr/dmme/img/001/003/001/[99_RE15]생물다양성보전(조승헌).pdf
654936,4,기본연구,u,20000221,20120112,A 환1185 1999 RE-14,기본연구,국제환경규제 강화가 국제교역상 시장접근에 미치는 영향에 관한 연구,Impact of enhanced international environmental regulations on market access,,,연구보고서,99-14,강상인,"Kang, Sang-In",박준영,,,,,한국환경정책·평가연구원,19991230,,지구환경,한국어,,,"iii, 161p.",,International trade- Environmental aspects.,http://library.kei.re.kr/dmme/img/001/003/001/[99_RE14]국제환경규제(강상인).pdf
654938,4,기본연구,u,20000221,20120113,A 환1185 1999 RE-13,기본연구,온실가스 배출권 거래제도 동향분석 및 국내 도입방향 연구,A review of greenhouse gas emission trading and its application to Korea,,,연구보고서,99-13,김용건,"Kim, Yong-Gun",,,,,,한국환경정책·평가연구원,19991230,,지구환경,한국어,,,"iv, 87p.",,Tradeable permit,http://library.kei.re.kr/dmme/img/001/003/001/[99_RE13]배출권거래제도(김용건).pdf
654945,4,기본연구,u,20000223,20170704,A 환1185 1999 RE-12,기본연구,지구온난화가스 저감의 부수적 환경편익분석,A conceptual framework of ancillary benefit modeling in context of climate change in Korea,,,연구보고서,Dec-99,조승헌,"Joh, Seunghun",남윤미,"Nam, Yunm",,,,한국환경정책·평가연구원,19991230,,지구환경,영어,,,212p.,,Social sciences-Mathematical models,http://library.kei.re.kr/dmme/img/001/003/001/[99_RE12]GHG저감(조승헌).pdf
654951,4,기본연구,u,20000224,20120113,A 환1185 1999 RE-11,기본연구,지구온난화가스 저감대책 동향분석 및 국내 대응방안 연구,Measures to reduce greenhouse gases: Trend analysis and measures focusing on transportation,수송부문 중심으로,,연구보고서,Nov-99,한화진,"Han, Wha-Jin",오소영,,,,,한국환경정책·평가연구원,19991230,,대기환경,한국어,,,"v, 141p.",,Transportation- Environmental aspects.,http://library.kei.re.kr/dmme/img/001/003/001/[99_RE11]지구온난화(한화진).pdf
654952,4,기본연구,u,20000225,20120113,A 환1185 1999 RE-10,기본연구,환경규제가 경쟁력에 미치는 영향 연구,Impact of environmental regulations on the competitiveness,,,연구보고서,Oct-99,강만옥,"Kang, Man-Ok",임현정,,,,,한국환경정책·평가연구원,19991230,,지구환경,한국어,,,"viii, 174p.",,Industrial productivity,http://library.kei.re.kr/dmme/img/001/003/001/[99_RE10]환경규제(강만옥).pdf
654955,4,기본연구,u,20000225,20120118,A 환1185 1999 RE-09,기본연구,수질오염의 사회적 비용 계량화 연구,The quantification of social costs of water pollution around the Han river,한강수계를 중심으로,,연구보고서,Sep-99,김광임,"Kim, Kwang-Yim","민동기,정회성,임현정,김미숙",,,,,한국환경정책·평가연구원,19991230,,물환경,한국어,,,"vi, 155p.",,Water- Pollution- Measurement- Korea,http://library.kei.re.kr/dmme/img/001/003/001/[99_RE09]수질오염(김광임).pdf
654956,4,기본연구,u,20000225,20120113,A 환1185 1999 RE-07,기본연구,생태·자연도 작성 및 활용을 위한 원격탐사기법 연구Ⅱ,Remote sensing technique for the development and application of ecosystem and natural chart Ⅱ: Focusing on the development of a plant life chart,식생분류도 작성을 중심으로,,연구보고서,Jul-99,전성우,"Jeon, Seong-Woo",정휘철,"Jung, Hwi-Cheul",,,,한국환경정책·평가연구원,19991230,,자연환경,한국어,,,"ix, 170p.",,Remote sensing,http://library.kei.re.kr/dmme/img/001/003/001/[99_RE07]생태자연도II(전성우).pdf
654957,4,기본연구,n,20000226,20111113,A 환1185 1999 RE-06,기본연구,Biocides의 국내 관리방안 연구,,,,연구보고서,Jun-99,박정규,,,,,,,한국환경정책·평가연구원,1999,,자연환경,,,,"v, 545p.",,Pesticides.,http://library.kei.re.kr/dmme/img/001/009/007/99_RE06_Biocide_박정규.pdf
654958,4,기본연구,u,20000226,20120113,A 환1185 1999 RE-05,기본연구,폐기물 자원화 기술의 고급화 방안,Upgrading technology to convert waste into resource,유해폐기물을 중심으로,,연구보고서,May-99,이희선,"Lee, Hee-Sun","김강석,공성용,구현정","Kim, Kang-Seok, Gong, Seong-Yong, Ku, Hyun-Jeong",,,,한국환경정책·평가연구원,19991230,,폐기물관리,한국어,,,"vii, 173p.",,Hazardous waste site remediation,http://library.kei.re.kr/dmme/img/001/003/001/[99_RE05]폐기물자원화기술(이희선).pdf
654959,4,기본연구,u,20000226,20120116,A 환1185 1999 RE-04,기본연구,환경친화적 국립공원 관리방안 연구,Environmentally sutaionable management for conservation of national parks of Korea : Focusing on local communities supporting policy in/around the national park,국립공원 주민지원방안을 중심으로,,연구보고서,Apr-99,박용하,"Park, Yong-Ha","변병설,정회성,김미숙,김정원,주용준",,,,,한국환경정책·평가연구원,19991230,,자연환경,한국어,,,"viii, 182p.",,Park facilities- Design and construction- Environmental aspects.,http://library.kei.re.kr/dmme/img/001/003/001/[99_RE04]환경친화적국립공원(박용하).pdf
654984,4,기본연구,u,20000302,20120113,A 환1185 1999 RE-03,기본연구,유연한 산업환경규제체계를 통한 환경성과 개선방안 연구,A Study on Flexible Environmental Regulation System,,,연구보고서,Mar-99,문현주,"Moon, Hyun-Joo","장기복,이영순","Chang, Ki-Bok, Lee, Young-Sun",,,,한국환경정책·평가연구원,19991230,,정책일반,한국어,,,"viii, 242p.",,Voluntary agreement(VA),http://library.kei.re.kr/dmme/img/001/003/001/[99_RE03]유연한산업환경규제(문현주).pdf
654986,4,기본연구,u,20000303,20120113,A 환1185 1999 RE-02,기본연구,국토환경용량을 고려한 축산오염 관리방안 연구,Management of pollution from live stocks considering the environmental carrying capacity,,,연구보고서,Feb-99,최지용,"Choi, Ji-Yong",신은성,,,,,한국환경정책·평가연구원,19991230,,물환경,한국어,,,"vi, 148p.",,Sewage sludge as fertilizer,http://library.kei.re.kr/dmme/img/001/003/001/[99_RE02]축산오염(최지용).pdf
654990,4,기본연구,u,20000303,20170630,A 환1185 1999 RE-01,기본연구,물자원의 효율적 이용을 위한 유역관리 방안,Integrated Watershed  Approach  for  the  Effective Water Quality  Management  of  Nakdong River,낙동강 수계관리를 중심으로,,연구보고서,Jan-99,이창희,"Lee, Chang-Hee","이병국,최지용,김은정","Lee, Byung-Kook, Choi, Ji-Yong, Kim, Eun-Jeong",,,,한국환경정책·평가연구원,19991230,,물환경,한국어,,,"vi, 243p.",,Watershed management- Nakdong River.,http://library.kei.re.kr/dmme/img/001/003/001/[99_RE01]물자원(이창희).pdf
655257,22,수탁보고서(원외),u,20000407,20120117,A 자6310 1999-3,수탁보고서(원내),음식물쓰레기 자원화 사업의 경제성 평가 연구,Economic feasibility analysis of food waste recycling project,,,,,김광임,"Kim, Kwang-Yim","서용원,김홍균,이승희,이정임",,,,한국자원재생공사,한국자원재생공사,19990101,한국환경정책·평가연구원,폐기물관리,한국어,,,"xxxi, 180p.",,Waste disposal- Composting,http://library.kei.re.kr/dmme/img/001/003/001/[99_수탁]음식물쓰레기(김광임).pdf
655280,22,수탁보고서(원외),u,20000410,20120116,A 환6100 1999-21,수탁보고서(원내),감염성 폐기물 관리제도 개선방안 연구,,,,,,이희선,Lee Hee-Sun,"김강석,구현정",,,,환경부,환경부,19991101,한국환경정책·평가연구원,폐기물관리,한국어,,,"vii, 197p.",,Medical wastes,http://library.kei.re.kr/dmme/img/001/003/001/[99_수탁]감염성폐기물(이희선).pdf
655281,22,수탁보고서(원외),u,20000410,20120117,A 환6100 1999-22,수탁보고서(원내),환경신기술 사용 장려 정책 연구,,,,,,이희선,Lee Hee-Sun,"강승균,구현정",,,,환경부,환경부,19991001,한국환경정책·평가연구원,정책일반,한국어,,,"vi, 168p.",,Green technology- Technological innovations,http://library.kei.re.kr/dmme/img/001/003/001/[99_수탁]환경신기술(이희선).pdf
655283,22,수탁보고서(원외),u,20000410,20120117,A 환6100 2000-1,수탁보고서(원내),유전자변형생물체의 생태계영향평가기준에 관한 연구,,,,,,박용하,Park Yong-Ha,"김환묵,김성욱",,,,"생명공학연구소,환경부",환경부,20000101,한국환경정책·평가연구원,자연환경,한국어,,,"v, 250p.",,Microbial genetic engineering.,http://library.kei.re.kr/dmme/img/001/003/001/[99_수탁]유전자변형(박용하).pdf
655284,22,수탁보고서(원외),u,20000410,20120118,A 환6100 2000-2,수탁보고서(원내),한강수계 오염총량 관리제 시행방안,,최종보고서,,,,최지용,"Choi, Ji-Yong",이창희,,,,환경부,환경부,20000130,한국환경정책·평가연구원,물환경,한국어,,,1 책.,,Watershed management,http://library.kei.re.kr/dmme/img/001/003/001/[2000]한강수계 오염총량 관리제 시행방안.pdf
655344,6,수시연구,u,20000427,20120116,A 환1185 1999 WO-03,수시연구,거시환경경제모형 개발에 관한 연구 Ⅱ,Study on the Micro Environmental Economic Model GAPLA II,경제성장과 환경오염에 대한 실증분석,,정책보고서,Mar-99,정영근,"Chung, Yong-Keun",김미숙,,,,,한국환경정책·평가연구원,19990101,,정책일반,한국어,,,"v, 151p.",,Environmental policy- Econometric model,http://library.kei.re.kr/dmme/img/001/003/001/[99_정책]WO-03거시환경(정영근).pdf
